"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"AC007384.1",-0.753752443990265,0.533164063682485,-12.0831360548368,2.18561033899201e-30,1.30730853019202e-28,58.0608748166081
"SNHG7",1.31405687703147,4.69327151431553,12.0285481253437,3.74541028478108e-30,2.23087967214524e-28,57.5269958547708
"LINC01014",-0.343411655982054,0.079463312981367,-11.9942882910616,5.24785107653761e-30,3.09973070254155e-28,57.1927019062209
"AL109615.3",1.47043459420075,1.49842581656127,11.9914209360988,5.3979588657357e-30,3.17516451787009e-28,57.1647505109258
"LINC02163",1.80866149738472,1.67169795846418,11.9817254137784,5.93787677509765e-30,3.478319882801e-28,57.0702682297741
"FENDRR",-1.59010724621215,2.51907492442015,-11.9432457401905,8.66448040058896e-30,5.03392107207988e-28,56.6957601582306
"LINC02441",-2.35141667486806,3.07924710976857,-11.9307924949776,9.79003641579968e-30,5.66463494817862e-28,56.5747200033723
"AL158055.1",-0.2883669817761,0.0759098390796383,-11.8791921887441,1.62255241419826e-29,9.27471896115909e-28,56.0740376564922
"AC123023.1",2.11183809205711,2.04390187440162,11.8588181505947,1.98002393688197e-29,1.12726182045136e-27,55.876724988554
"CADM3-AS1",-0.428387660082221,0.183861748010258,-11.8320891496676,2.57024083448879e-29,1.45742936278852e-27,55.6181936847765
"LINC01080",-0.29332304080553,0.0844576709254625,-11.8193473985007,2.910245306571e-29,1.64365089505779e-27,55.4950820077961
"AC016596.1",-0.349103804625782,0.29902232034917,-11.8183105051837,2.93980682716592e-29,1.65375799928191e-27,55.485067187262
"AC007128.1",1.20582353746313,1.16753534526947,11.7881310164276,3.94424568202385e-29,2.21002477424388e-27,55.1938242939375
"LINC01356",1.03092120319617,1.23206329823025,11.775842478232,4.44508699888243e-29,2.48084855496682e-27,55.0753715936358
"GAS5",1.29386759781604,7.18284768086197,11.7700526743713,4.70250356308932e-29,2.61422315726879e-27,55.0195893800501
"AC025857.2",1.44899830897918,3.40570241419097,11.7623018589592,5.07045650630369e-29,2.80776529036567e-27,54.9449411276728
"AC022966.1",0.934160608703856,4.44379666516477,11.7517795681765,5.61619768732015e-29,3.09786842083465e-27,54.843651067309
"AL359711.2",-0.79962052185081,1.03171370702487,-11.7487297822972,5.78502567126063e-29,3.17862495797638e-27,54.8143039489811
"BX470102.1",1.82217715593903,3.49171884337232,11.7173300653977,7.84541844721204e-29,4.29407922423467e-27,54.512438274345
"LINC01357",1.4775390105203,1.82232243859435,11.6540822593157,1.44693800682675e-28,7.88915122491382e-27,53.9059726052204
"AP003352.1",1.14038694691094,2.78008613665301,11.6409063170376,1.64329202262944e-28,8.92540525394442e-27,53.7798983169056
"AL691432.2",-0.868448777278398,2.613609286903,-11.5613933223089,3.53492632482826e-28,1.91263799926585e-26,53.0210356008658
"PRR7-AS1",0.946236611809655,1.2013264175593,11.557047557942,3.6857033006303e-28,1.98663612128271e-26,52.9796573459696
"AC129507.1",-0.566824094618092,0.378393881620102,-11.5241628128,5.05412951821022e-28,2.70367320943955e-26,52.6668727495697
"AC079467.1",-0.270269220982116,0.0570562882233442,-11.4922767466093,6.86072114424633e-28,3.65630011055774e-26,52.3641417201133
"MCPH1-AS1",-0.499183525566897,0.547385534057872,-11.4865288015382,7.24886736960468e-28,3.84868703488824e-26,52.3096281134591
"LINC02447",-0.291423076589233,0.22293722927131,-11.4853700036077,7.32972355992406e-28,3.87709556662252e-26,52.2986402121866
"AL954642.1",-0.436163891545036,0.14909122505155,-11.4789622956788,7.79328546520657e-28,4.10697452619957e-26,52.2378944105677
"ABALON",0.973911733532211,1.49552508427802,11.4579521689781,9.52752843037605e-28,4.98384660623656e-26,52.0388715368541
"AP001160.1",0.960457849068984,1.48814785485364,11.4552613856661,9.77570898845769e-28,5.09486950810207e-26,52.0133997583225
"AC004990.1",-0.938640401861579,0.693208948084986,-11.4382333489645,1.15022701450341e-27,5.9727539038829e-26,51.8522980303986
"LINC01569",1.04830223518393,2.28421889980919,11.4370364493906,1.16344531826144e-27,6.01934336922416e-26,51.8409801089828
"EPB41L4A-DT",-0.774400096004197,0.750563979654808,-11.4360428934357,1.17453256343257e-27,6.05460858880733e-26,51.831585601347
"SLCO4A1-AS1",2.47679073058213,3.53521785465928,11.4213288402903,1.35157354737169e-27,6.91693379333614e-26,51.6925204527615
"AP001469.3",0.939007453202713,1.88645643420344,11.4152195730505,1.4326545588387e-27,7.3055075633444e-26,51.6348152034466
"LINC00294",-0.849035611427413,3.09945182037566,-11.4132477358888,1.45984275484542e-27,7.41746626978087e-26,51.6161944904917
"LINC01232",1.05470288916861,1.88832339284771,11.4048542796527,1.58142967866756e-27,8.00655254456833e-26,51.5369559428852
"AC006333.1",-1.01651500404574,3.07801430736491,-11.4022171403386,1.62167059385367e-27,8.1520575668332e-26,51.5120679001197
"AC026461.2",-0.457101950621922,0.0880805644300683,-11.3606081063981,2.40951575387599e-27,1.20272166644176e-25,51.1198835469265
"TRPM2-AS",1.95494454663927,2.32058069946763,11.2597741484583,6.26585632460143e-27,3.11665892131754e-25,50.1734098194788
"HLX-AS1",-0.316363183772119,0.126869408561973,-11.2495439073689,6.90169303335925e-27,3.40900349968295e-25,50.0776968733703
"AP003548.1",-0.312089284133322,0.14629049226009,-11.2485256361352,6.9683876047752e-27,3.42999523212824e-25,50.0681732115964
"AC010442.1",-1.92305096901867,5.01791190223312,-11.2328955231531,8.07628605355457e-27,3.96157201021417e-25,49.922060262886
"AC010719.1",1.7200812449573,2.95066274228175,11.1998634116355,1.10266481367116e-26,5.39012979262149e-25,49.613715895785
"AL592429.2",-0.340474360703959,0.0918332100739826,-11.1957499773487,1.14621345235523e-26,5.56463078787252e-25,49.5753606986076
"DDX11-AS1",0.650297485258716,1.01179564257928,11.1932722586917,1.17326533691683e-26,5.67652198502831e-25,49.5522620645887
"LINC02798",-0.263927487124916,0.119740829596004,-11.1769985834656,1.36740940801925e-26,6.59333189390508e-25,49.4006349557174
"AC009831.1",-0.39340014236784,0.63204596616806,-11.1725234248799,1.42618277274094e-26,6.85341253775443e-25,49.3589643059809
"AL512306.3",-0.546308933763443,0.26807197275817,-11.1691446692118,1.4722138744515e-26,7.05071077169743e-25,49.3275102584443
"CAPN10-DT",0.796483735804974,1.53668884855861,11.1595035807477,1.61183725185344e-26,7.69340231726411e-25,49.237792911358
"LINC00963",0.840347448824756,3.30309589282235,11.1572826201359,1.64582223625401e-26,7.82925369836805e-25,49.2171326057972
"LINC01754",-0.282038187257913,0.0878850210488607,-11.1311994586571,2.10240436072341e-26,9.96778736375086e-25,48.9747023483084
"LINC02613",-0.455016161254075,0.227632562024193,-11.0802034703134,3.38952737200749e-26,1.60166466751927e-24,48.5018205689043
"AC015922.2",-1.86051553683591,2.79857217301974,-11.0717546900687,3.66811927688485e-26,1.72755012854218e-24,48.4236167924804
"A2M-AS1",-0.708948529289255,0.706453111840848,-11.0416260323942,4.85996630483156e-26,2.28128749461232e-24,48.1450668144701
"LINC01412",-0.354262724498807,0.101082169197639,-11.0327460030875,5.27965015829341e-26,2.47010959221015e-24,48.0630656115589
"LINC02320",1.49022012774263,1.84705378285661,11.0315658390268,5.33807169932172e-26,2.48922711873634e-24,48.0521709320547
"AC026369.2",0.908776965897385,1.07631554861047,11.0285672530418,5.48941568816934e-26,2.55140841952421e-24,48.0244930415288
"LINC02381",-1.16035490921342,1.54799740238665,-11.0218612333402,5.84348427025816e-26,2.70709911814313e-24,47.9626127827118
"BBOX1-AS1",2.14679253010323,2.23279073722776,11.0038347486616,6.91175524232765e-26,3.19156489626178e-24,47.7963983907376
"DDN-AS1",1.04854023973778,1.17073333283591,10.9971735394196,7.35381487157831e-26,3.38466492271085e-24,47.735024884158
"AL020994.1",-0.415802277544429,0.148171054667946,-10.9954508948908,7.4726354258572e-26,3.42822264715054e-24,47.7191572784148
"CRIM1-DT",-1.05493923568576,2.430484739714,-10.9938180181865,7.58702443359797e-26,3.46947285066725e-24,47.7041180961221
"AC133644.2",-0.978625002820313,0.682557566940778,-10.9864346557111,8.12636028753713e-26,3.70415702366966e-24,47.6361344734745
"AC092691.1",-0.544595679223229,0.121407621426129,-10.9587860144383,1.0506612519738e-25,4.75852201532926e-24,47.3818300210702
"AC027601.1",0.98844217775742,1.25424882879569,10.9259530900075,1.42464269571131e-25,6.43176269248518e-24,47.0804077599278
"AC009509.2",-1.55547910321246,1.09550316365015,-10.9234289968086,1.45834900630843e-25,6.56303349632643e-24,47.0572608342866
"LINC01315",1.52525958277568,3.39083567607221,10.8905799589414,1.97644440124662e-25,8.86647969369369e-24,46.7563547922949
"PTENP1-AS",-0.288934761791212,0.0788153273185176,-10.8819980041104,2.13959952874552e-25,9.5681271039421e-24,46.6778436770586
"NDUFB2-AS1",0.6136793052063,1.52336253854159,10.8650675601431,2.50171551856777e-25,1.11523016324581e-23,46.5230813210255
"LINC01081",-0.656315047402815,0.506245320575502,-10.8624095674909,2.56384817656022e-25,1.13934519595353e-23,46.4987993926652
"AC026704.1",0.957037873933042,1.27393090727923,10.8349585368194,3.30237036044427e-25,1.46295006967681e-23,46.2482601418684
"AC016888.1",-1.57639361417778,2.89689009954642,-10.8040396052206,4.38958845456067e-25,1.93275884863501e-23,45.9665907930508
"AC010336.2",-0.472231371684753,0.236344533057005,-10.8040255748272,4.39015483394804e-25,1.93275884863501e-23,45.9664631025754
"AC022034.4",-0.528455837993435,0.204547654210787,-10.7957089214103,4.73898182293191e-25,2.07987016476417e-23,45.8907933722554
"LINC01311",0.957413493293737,1.60660122908002,10.7911631561682,4.94114132107249e-25,2.16190183233097e-23,45.8494502968386
"LINC01978",1.75862335914764,2.03935840810807,10.776985648637,5.62829641037689e-25,2.45497630503085e-23,45.7205848532735
"FAM111A-DT",0.692066404221243,2.35810092736737,10.767151331448,6.15989935796439e-25,2.67861145087433e-23,45.6312650301762
"AC021683.1",-0.959927188321614,0.526593497647356,-10.761727446997,6.47412816284485e-25,2.80664345065714e-23,45.58202683068
"LINC00402",-0.303771414751491,0.124371689060713,-10.7422268317636,7.74118135956914e-25,3.34570082174549e-23,45.405140908625
"AC010973.2",0.960528244038432,1.63268384105405,10.7397683405218,7.91748045996214e-25,3.41149553192776e-23,45.3828561674958
"AL031985.3",0.884270268078029,1.99809429191561,10.7381923361654,8.03258766901654e-25,3.45060493321147e-23,45.3685724895936
"LINC01394",-0.496704586159384,0.277079676652735,-10.7211061784217,9.39236368191804e-25,4.02254222220152e-23,45.2138097620323
"AC010761.1",1.02686129735735,2.69695420856147,10.7184276219986,9.62533480795635e-25,4.10990199510811e-23,45.1895634145431
"AC114498.1",-2.06010454127788,2.04165335325717,-10.7090755937346,1.04846518014406e-24,4.46337609421088e-23,45.1049415046599
"AC008764.6",0.758318109015797,1.3882288715163,10.7073374911602,1.06525562762297e-24,4.52127657999496e-23,45.0892198973041
"AL354836.1",1.22829978720109,2.92050698296606,10.6959457038111,1.18210916484455e-24,5.00226254353326e-23,44.9862218149796
"AL355607.1",-0.883617444299294,0.373970852554406,-10.6730256990021,1.45716167014631e-24,6.14783447499826e-23,44.7792222297089
"LINC01798",-0.373675963341156,0.148511217914916,-10.6652947749085,1.56358587655802e-24,6.55780869410842e-23,44.7094706404026
"MINCR",1.20129100124363,3.42725542446294,10.6411754101587,1.94776368865214e-24,8.12142710585448e-23,44.4920812646545
"AL157931.1",-0.349235162621519,0.0983970969074509,-10.641170022218,1.94785920992559e-24,8.12142710585448e-23,44.492032740994
"LINC02362",-1.04070992609803,1.13451505181027,-10.6240751145007,2.27559490446094e-24,9.46006843567106e-23,44.3381624406483
"AC124798.1",1.23212574771239,3.67555522227099,10.62054959203,2.34970945232656e-24,9.73961438484834e-23,44.3064508165459
"PANTR1",-0.343437896769386,0.0829076728926363,-10.6157693242245,2.45404346853074e-24,1.01424257171696e-22,44.2634646185122
"LINC01133",-1.57345383677539,4.80567009630724,-10.6111485097927,2.5592662557637e-24,1.05465576865425e-22,44.2219250995258
"AC007637.1",-0.912122137401163,1.17081763895483,-10.6006884184003,2.81429660638158e-24,1.15639039687146e-22,44.1279390414301
"AC016355.1",-0.820270675914893,1.55660320559547,-10.5602600069801,4.06029841306874e-24,1.66354885270701e-22,43.7652895237694
"AP003071.4",-1.13793090193463,0.948728037108461,-10.542282030452,4.77763958890553e-24,1.94661561543935e-22,43.6043351302762
"AL121929.2",-0.356770109764111,0.121881854331649,-10.5422585167556,4.77865571510225e-24,1.94661561543935e-22,43.6041247409473
"C5orf66",0.487468881009244,0.841761071401516,10.5355131388741,5.07919107828207e-24,2.06311211248501e-22,43.5437838811591
"AC009065.6",1.2002736805549,5.38082819142654,10.5338673172597,5.15532278307215e-24,2.08805302208088e-22,43.5290652668268
"MIR17HG",1.28350826222948,1.66703849362144,10.5271513729616,5.47790817794737e-24,2.21238821454649e-22,43.4690211397283
"AC015922.3",-1.64716555702983,2.62185395047693,-10.5034980055021,6.78200871730746e-24,2.73129987433382e-22,43.257761145069
"AC009831.3",-0.504980453280255,0.254333080098007,-10.4914791695466,7.55838096672275e-24,3.03534301938418e-22,43.1505426851219
"AC110813.1",-0.570825905762557,0.126162977775165,-10.4802566404613,8.36271291272977e-24,3.3488649223406e-22,43.0505058072768
"AC246787.2",-0.609908922715163,0.296907846049194,-10.455965504525,1.04063377260076e-23,4.15549981982769e-22,42.8342340610147
"AL161457.1",-0.354656073139391,0.0875469279657711,-10.4204456099381,1.43175081225725e-23,5.70126390858393e-22,42.5186254883579
"SPRY4-AS1",0.553065840538598,0.605766130921201,10.40929937686,1.58228219920362e-23,6.27082275325372e-22,42.4197428886647
"AC083900.1",-1.08337724081434,0.928353998538454,-10.4092043764526,1.58363046392835e-23,6.27082275325372e-22,42.4189004239571
"AC011472.4",-0.939379201945796,0.763767448612843,-10.408440001172,1.59452021256407e-23,6.29635613741178e-22,42.4121221327565
"AC009404.1",0.720383464718088,1.23025397614778,10.3641197161458,2.37103499717873e-23,9.33660892222381e-22,42.0197027350899
"GAS6-AS1",1.83235669067267,2.33008474662198,10.3526847611312,2.62610548255984e-23,1.03123743270826e-21,41.9186480961733
"AC023794.5",-0.452417934369138,0.279253121687011,-10.3504461438854,2.67913945935319e-23,1.0491569330329e-21,41.8988739190505
"LINC02604",1.22329872051637,2.69735235319104,10.3437895609399,2.84319870067314e-23,1.11033566889098e-21,41.8400928360554
"LINC00996",-0.84402202613271,0.965135750942848,-10.3153655408184,3.66349910582707e-23,1.41895528208209e-21,41.5893960281866
"AL163953.1",1.46785196059781,1.64180471291895,10.3042434571145,4.04497419220916e-23,1.55819440621622e-21,41.4914338721373
"AC092171.3",0.9005887580132,1.88291486818985,10.2889157286094,4.63606834035922e-23,1.78105433043177e-21,41.356552036909
"AC010998.3",-1.36060170547618,0.685940386079253,-10.2796396424591,5.03462977146884e-23,1.92894355784709e-21,41.274993230781
"AC109309.1",-0.480027499469617,0.183400479257459,-10.2720451591114,5.38611172571593e-23,2.05804635643529e-21,41.2082587230101
"AL162171.1",-0.819036598742303,0.947104006671956,-10.2570023767368,6.15576957835498e-23,2.34581154684839e-21,41.0761780760272
"U91328.1",-0.50686072234907,0.922600649626208,-10.2307179830228,7.77134790387025e-23,2.94563176163809e-21,40.8457240011382
"AC002116.2",0.824449195606996,1.84148176461223,10.2239477887069,8.25158127476143e-23,3.1110217061441e-21,40.7864332994774
"RNASEH1-AS1",0.929466292096392,3.99184879140411,10.21103365598,9.25074367341843e-23,3.47847592345835e-21,40.6734142477799
"AC243960.1",-0.838469523477997,0.935805110710598,-10.2062620689426,9.64954050186616e-23,3.61883296704907e-21,40.6316811906458
"AL590617.2",0.869134515226352,2.11472104758049,10.2051326721366,9.74640198449739e-23,3.64551436760515e-21,40.6218053507805
"AC012676.1",0.741559138670103,1.2199467621909,10.2029885520759,9.93295210895702e-23,3.70117102321369e-21,40.6030585695448
"LENG8-AS1",1.00930473646968,2.76615839488324,10.20282394614,9.94741929912821e-23,3.70117102321369e-21,40.601619479654
"AL512363.1",-1.05092143058599,0.963436728036142,-10.1996248923328,1.0232772091867e-22,3.79737636581956e-21,40.5736546161362
"AL136366.1",-0.294869316284834,0.126172467109095,-10.1968804739446,1.04840345777742e-22,3.88046146669783e-21,40.5496690013904
"LINC00346",0.98342887485989,1.41945689866849,10.1958173664865,1.05830029846033e-22,3.90689193514939e-21,40.5403789178721
"AP001542.3",-1.08337193531119,2.6755645994005,-10.1948062910918,1.06779874102713e-22,3.92945663509449e-21,40.5315441661868
"LINC02253",2.21133761646871,2.1707253114149,10.1900199809499,1.1139238667118e-22,4.08035781253397e-21,40.4897300275033
"LINC01979",0.904683074174524,1.00860040512735,10.1722049387853,1.30365489480683e-22,4.73861840737991e-21,40.3342180750563
"AL596223.1",-0.717677075967301,0.518319538871829,-10.1667687745236,1.36769585728617e-22,4.95868451992039e-21,40.2868033148066
"LINC01977",0.933886344436852,0.953854012267837,10.1470240575245,1.62768122760093e-22,5.87124913039968e-21,40.1147410723154
"C2orf27A",1.04729878178958,1.81793172152626,10.1246072438927,1.98268002462149e-22,7.13362234239447e-21,39.919684777773
"KBTBD11-OT1",-0.958575118564222,1.44792629500654,-10.1225216329586,2.01937813723752e-22,7.24726695531117e-21,39.9015529539778
"AL139089.1",1.15554600639373,2.05784606081868,10.0846627708047,2.81579721748069e-22,1.00545947997497e-20,39.5728846759536
"AP003071.3",-0.541107263305666,0.232516013358934,-10.0533786458724,3.70359333119705e-22,1.31584308428695e-20,39.3019652831739
"LINC01588",-0.554374520255929,1.01324128162522,-10.0483477309233,3.8702525703589e-22,1.37161751093519e-20,39.2584545378994
